temperature_max,cumul_pluie_24h,humidite_relative_air,vent_soutenu,pression_atmospherique,anomalie_niveau_mer,jours_sans_pluie,humidite_des_sols,flood_risk,drought_risk,hurricane_risk
14.701143126216147,6.753850702956928,52.22087163588917,14.100437172428856,1016.5120017156355,-0.11648280964610401,0.5432855163113121,36.75532998316636,0,0,0
19.912973692629826,8.033232680187528,40.723404192822045,195.29110466277487,975.3636038511091,-0.15614762151269412,5.570017818814502,31.851985218139404,0,0,1
11.1903942130118,298.02543126070117,83.83842322822171,26.082182382708044,1011.3709649866513,0.2708379083822368,0.0,98.69927775552964,1,0,0
18.45583136107283,2.4328849743384797,52.898711497001436,0.0,1013.1697789194576,-0.02199357952663356,3.859246716145776,41.34954042671357,0,0,0
16.05104754801591,4.1599614741692115,50.75658569948337,223.13224661882919,968.7706720190279,0.17612676014462464,7.470758006298864,34.86172833625446,0,0,1
24.606318845418443,13.808039090310029,69.31948686143627,175.21687032046674,986.7095544088762,0.24772015818568877,2.4587558700505863,49.192609852114664,0,0,1
31.829904832393822,0.5806172358044602,63.88181342877613,11.902379395535748,1011.8791894322835,0.02882190630903242,1.370671968443042,37.641850503524026,0,0,0
29.557979170784993,114.04672444386664,87.42912355374446,230.0157158168894,949.3599948971774,1.6328031654661388,0.0,98.34791178532285,1,0,1
19.591144386057476,12.378327623470518,60.3986753480292,135.39885314270762,982.0393559685725,0.4169030321859932,7.2837496574640905,37.64890993922232,0,0,1
27.531479479908707,147.13756036233244,88.5750779404309,209.00715820150154,932.2259394907178,2.747933047943613,0.0,87.90203675095782,1,0,1
42.795026443669414,0.37706046774832047,20.904645171654188,9.797496863368798,1025.5460667896143,-0.08713784075087341,148.10223179375998,5.280760113588573,0,1,0
17.896287075753495,170.89641936848494,95.75585701277745,15.876694191823077,990.5022740415101,0.3270246903736164,0.0,89.51980536493923,1,0,0
24.97535030738936,188.06315646091986,95.67876715882868,221.49360101319,929.524211438853,1.1656298701239414,0.0,86.96551766922913,1,0,1
16.26850145241923,3.3198489331435166,62.38203936878095,16.834667937612423,1005.0627706113512,0.041021201567955135,3.8963497178740036,37.370992289849426,0,0,0
45.022052638563984,1.0632258373908787,14.522676421808207,14.014789946946982,1021.1292866694342,0.002492169312539927,136.56704340178436,12.176285568288977,0,1,0
29.392139978309217,6.643260954069032,36.76538829531423,146.93736139907753,994.2989339678545,-0.07953723262368073,0.7130453418484539,59.59292276819494,0,0,1
30.624952928950993,452.8700281315792,94.5770129164711,213.12553079239174,941.5353507325217,2.3421782553763286,0.0,86.9212764580947,1,0,1
32.83339623303482,4.089455761798021,49.90603886793194,18.8208039698828,1008.1983208898026,-0.05769963713775336,3.8251220258902148,39.2299639913709,0,0,0
39.03247045261453,1.1085711714528559,17.43724061308681,24.223911271219727,1013.2685839309906,-0.09295808726727112,113.22485635040634,10.12125534570335,0,1,0
29.359092731056222,5.359235683945779,62.287189295742465,8.695319294725707,1013.6760885261722,-0.12953411844660354,2.4959711271111167,48.59158168138921,0,0,0
24.922496853741613,306.2749754087888,92.22387383809065,286.42808676062606,931.1336676509048,2.404961604082993,0.0,99.24399977069405,1,0,1
26.34935885036879,19.92910325616135,62.00399328399507,13.279324329349594,1010.9068327044399,-0.01480724045477542,4.705381423823487,35.02094998932538,0,0,0
27.44369317594034,462.31674116570406,92.50314473970028,255.83862602576934,951.2390768988615,3.9964858328644146,0.0,84.47891331187917,1,0,1
30.191068503225193,10.535464627246153,55.56108841058695,233.37720064083328,993.8767674922556,0.44434573324351856,5.285417289424529,53.31348218646049,0,0,1
27.715864640278895,5.382610014456115,42.8340029626875,188.89266783041322,987.7989433630818,0.2175925792662004,6.366702799163061,36.332920905319554,0,0,1
17.628775160899,2.0001705339542166,46.83603359658501,14.662885986522722,1008.416642386612,-0.038455011001791675,1.581807286683576,35.31004233364023,0,0,0
35.47079457352054,1.6975842262721774,8.107942385145513,8.32965539811673,1022.9645419218158,-0.20846106224362382,38.615657083205505,12.041283753183235,0,1,0
38.15505094476454,0.4055809052183177,18.19972488474228,14.76969418698714,1011.5890458634378,-0.20644727461261725,89.28763243941324,4.504078682137901,0,1,0
15.987379208545477,85.90009692006203,88.7835702641187,24.716387030619796,993.1896329130801,0.3399270035823029,0.0,97.15779573489696,1,0,0
23.969400801501727,4.175022568696135,53.64683205197917,18.364097927500396,1011.678805618374,-0.10757359586452325,4.628433343683623,36.040449571581455,0,0,0
24.212795369755973,2.945319605057901,67.17706656453335,7.524434311732138,1017.0871255902672,0.0551858771531292,4.248945989025181,48.41484767427035,0,0,0
25.241560902964604,391.9123068175168,97.73467633937281,206.2492810408894,931.6884636780673,1.9366428187662348,0.0,99.38917167451174,1,0,1
13.283262267894388,314.92683064349376,84.30487496358299,33.49305424281913,1004.8092928944261,0.06761311872398246,0.0,88.62549396971697,1,0,0
16.370775160473904,1.768045814013488,56.96780769779265,162.19748288784913,967.254712864525,0.6001926203180308,7.537706796439557,31.40489601660755,0,0,1
11.619323191799198,288.2542687096758,82.31797730638499,22.613394330813385,998.9526818437018,0.24582127458581252,0.0,87.29035200762131,1,0,0
21.03613457198093,247.0004591004339,85.5927265820506,21.48144661533851,1024.3284910711216,0.031928758395759205,0.0,94.7700249811007,1,0,0
14.79461174564228,200.90804614170366,90.60882359206158,9.419747045502097,1002.6873313843846,0.3396762321252879,0.0,90.17246889098257,1,0,0
29.49291360808311,6.52397195929168,48.544227659496684,18.298719052000717,1012.9200815258515,-0.05308218281296473,4.905024056768864,31.270383419961146,0,0,0
15.323105737051891,9.050158630487681,63.706184868727846,161.3748992660187,960.0414199467483,0.555436568051545,4.748768364757039,25.236852485859963,0,0,1
22.638900167944705,19.422703036046556,40.35342548949599,184.13926028570813,961.9602551293069,-0.09436247026483713,2.794873735701896,54.219014536715264,0,0,1
23.34544953970621,3.3716498657810763,46.00550291754578,15.132444022874179,1016.8376154465261,-0.09936978771064832,1.3173771409465884,40.656535023635996,0,0,0
23.762484957903816,4.276616425559956,66.0036511257473,165.0534050517224,990.7637197465925,-0.04494095553010807,1.239380544408778,29.538657748629703,0,0,1
32.61814144019384,497.12318290817797,90.12307393302434,148.41236153753874,931.9460750018964,2.599749429495125,0.0,83.5582497659229,1,0,1
17.50786684225094,1.9030011472000907,48.21718505818136,16.266501323416797,1007.1499379105496,-0.003447486503463288,1.925838686779846,40.17023221808637,0,0,0
35.22279965856232,471.41047002293163,92.56329033306653,215.5238655220484,920.1030400676717,3.3218183159129686,0.0,95.29513375865298,1,0,1
28.470533371162418,471.69689760246,86.41512253959483,298.40336776628845,945.4373509605535,1.2798127159729817,0.0,93.12459296210001,1,0,1
16.499598354841254,5.518476840816264,46.56710086370682,124.77706018058814,993.9912178722628,0.23971572413630338,3.92735012101753,37.004105279692254,0,0,1
25.755316048123063,1.8722627805481538,47.721169391654385,14.971861549032814,1017.4726755778242,0.22065253071404023,2.828951096870453,42.40224733169576,0,0,0
28.924040876094256,2.8420785170328533,51.05840362540055,142.05566157553199,983.7072001913858,0.4518229698669472,2.634493143569058,57.18395888028685,0,0,1
47.53899787429636,0.13505462883610675,15.244859422132542,15.347521254003938,1022.4432814460587,-0.184674409288402,142.44617168046082,13.420928725720977,0,1,0
16.01591248663931,113.32847801691891,99.99530673828687,31.41692014875595,1015.447744330655,0.4266843082054698,0.0,98.83536457819005,1,0,0
21.047405314799875,10.712309029060505,52.48485040201872,4.520352404036996,1017.8569269416375,0.005169832142861464,3.526362047388258,32.014670332049185,0,0,0
19.522584527197864,9.166304168166764,66.28801699077397,12.027268424911307,1010.7130797591481,0.20109261124005143,2.6858632416340926,38.906054565222426,0,0,0
24.638892988227763,3.1451864397109404,51.64461503734195,7.904181254172089,1009.6180897962213,-0.017685919357279603,1.8943397817397862,47.62558477667522,0,0,0
22.77996104943932,3.7645339493300023,69.60135737344599,24.03496588604911,1019.6632615287525,-0.08664161386594389,0.6328189606198015,52.5455868083818,0,0,0
46.561095315126536,1.6849100029053348,22.381075725540054,14.016369144149838,1018.824246473228,-0.04207180286790671,133.241506893814,9.725965278050417,0,1,0
20.251576453106686,16.021942790376904,62.926310487403505,8.76454177232974,1010.5443559754615,0.12293757176501044,3.540922433795587,48.31566012641474,0,0,0
24.89247556248211,10.932880690551352,68.46621271447376,14.817207247129701,1018.0026028866703,-0.2381267340121921,2.1806821132455267,39.73931001331001,0,0,0
15.953408723816349,7.693669453226828,37.22824783067238,165.96051838052284,990.2048274562198,0.3216903472859358,7.640760534212905,39.85154971316943,0,0,1
25.863614449585295,1.272393353988963,57.20922006387127,0.0,1020.2224694094328,0.0013355591543672855,4.133811799474735,34.15741654327388,0,0,0
35.66209830698467,0.3406381762236579,6.38276324932229,19.99870287987988,1017.4077965120146,0.016494444518812768,37.96779348519295,12.938217006124882,0,1,0
18.933755990725064,10.965466357163773,47.04976812720227,223.772327043814,1011.083894700792,0.20267516254317253,9.890919394999024,26.005182269970284,0,0,1
45.284077499351675,0.5266345645129711,13.371495827229085,21.405153825073686,1019.4230695174955,-0.058053510714675176,69.22780222523872,4.582209185567551,0,1,0
38.39051432992396,1.3877186684180027,21.953329359959465,8.906513728237844,1022.8780198295008,-0.10336034399561421,35.67004066277821,11.433770224552674,0,1,0
46.71585774412685,0.7184087945354753,5.218694422213275,20.361759791270426,1016.0833999941061,-0.11763659504893303,52.7389532624659,1.8588883913027243,0,1,0
26.910457957659638,4.945341661588889,52.235096195030444,158.92163523302173,1001.9368255429939,0.5142671632164735,6.818959050670736,58.98361653004423,0,0,1
21.841435402967242,0.2654971638621445,67.94385787926667,7.203599181450056,1010.7592854654425,-0.011477794900192264,0.48467270894656855,57.00834298846228,0,0,0
33.61625619652173,387.340225269262,93.79264442906458,179.61204992418484,941.7689268983313,3.8709147538923383,0.0,91.75043561057748,1,0,1
16.47752590367214,4.711027683955871,54.441261917849744,7.681667457207922,1011.2122096630668,-0.018329755642725983,2.9148913103278042,47.555740539148886,0,0,0
43.8504537341434,1.2123928577756218,7.023867335066647,13.048108665547492,1016.0650360641421,-0.3372195528063514,111.48618675455917,1.3561211770784638,0,1,0
43.92090754214322,0.677182886421628,13.925000423226187,5.632079560401473,1013.8543586773894,-0.1280733400850712,74.18788634980451,0.7556960743283153,0,1,0
37.68461307577026,0.21150027492302814,11.76611049205928,7.942218482877159,1020.9269833818964,-0.12426190474002743,126.32459713522546,1.662311545480562,0,1,0
28.63947715937412,10.442828944180036,52.09012481376038,148.37629280149662,991.4875157258311,0.720725259750082,0.3387779514255651,47.320598257959915,0,0,1
